UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,12,2024,13,4139109,2122347,2016762,1502882,1423857,323544,312570,36649,35218,126703,119433,6937,6672,125632,119012,1618251,1533070,390938,376656,61584,58997,173746,163773,15991,15215,1568429,1486374,1037633,978781,289612,279806,17054,16112,119771,112909,4490,4300,99869,94466,1129756,1065871,343685,331194,33184,31434,159015,149853,11178,10573,553918,530388,465249,445076,33932,32764,19595,19106,6932,6524,2447,2372,25763,24546,488495,467199,47253,45462,28400,27563,14731,13920,4813,4642
R,12,2024,14,4221101,2163517,2057584,1541838,1461670,328204,316501,35327,33936,124953,118652,6773,6462,126422,120363,1658130,1572269,395858,381431,60806,58469,171853,162801,15815,14967,1591693,1510245,1055556,996384,296126,285120,17215,16740,118282,112508,4522,4327,99992,95166,1147921,1084176,350168,336947,33537,32519,157329,149308,11188,10600,571824,547339,486282,465286,32078,31381,18112,17196,6671,6144,2251,2135,26430,25197,510209,488093,45690,44484,27269,25950,14524,13493,4627,4367
R,12,2024,15,4270451,2186308,2084143,1565677,1485203,331293,321040,35445,34031,123078,117783,6699,6578,124116,119508,1679887,1595034,397924,385985,60416,58047,168847,161200,15367,14989,1608700,1531203,1072491,1013684,299256,289812,17806,17130,116578,111608,4599,4440,97970,94529,1163054,1100917,352573,341802,33698,32536,154587,147798,10987,10626,577608,552940,493186,471519,32037,31228,17639,16901,6500,6175,2100,2138,26146,24979,516833,494117,45351,44183,26718,25511,14260,13402,4380,4363
R,12,2024,16,4451452,2280230,2171222,1636945,1550669,347792,336962,36628,35018,126923,121439,6874,6763,125068,120371,1751839,1661300,415119,402634,61807,59166,172467,164687,15801,15111,1679064,1598930,1122047,1061169,314492,305026,18357,17712,120334,115171,4708,4572,99126,95280,1213392,1149120,368673,357932,34478,33014,158389,151216,11303,10692,601166,572292,514898,489500,33300,31936,18271,17306,6589,6268,2166,2191,25942,25091,538447,512180,46446,44702,27329,26152,14078,13471,4498,4419
R,12,2024,17,4502850,2306560,2196290,1661504,1574994,348360,337724,37554,36275,129712,123201,6894,6807,122536,117289,1774005,1682559,413955,401356,62821,60321,174343,165405,15689,15126,1696919,1615788,1138407,1077506,315316,305791,18532,18219,123151,117073,4733,4574,96780,92625,1227630,1162724,367930,356871,34611,33488,160293,152202,11242,10694,609641,580502,523097,497488,33044,31933,19022,18056,6561,6128,2161,2233,25756,24664,546375,519835,46025,44485,28210,26833,14050,13203,4447,4432
R,12,2024,18,4460562,2284207,2176355,1650701,1566129,342115,331559,37653,35433,129339,123928,6762,6677,117637,112629,1758637,1669420,404313,391922,62236,58874,172681,164636,15277,14705,1684959,1605520,1135742,1075645,310266,300570,18413,17771,122866,117906,4685,4534,92987,89094,1221366,1157614,360187,349291,34034,32705,159088,151867,10960,10449,599248,570835,514959,490484,31849,30989,19240,17662,6473,6022,2077,2143,24650,23535,537271,511806,44126,42631,28202,26169,13593,12769,4317,4256
R,12,2024,19,4405660,2253935,2151725,1637403,1550930,330370,323028,36905,35151,131158,128769,6831,6819,111268,107028,1739368,1648870,388441,379490,60735,57841,172381,168160,14800,14440,1669409,1596683,1133895,1072387,299638,293607,18086,17789,125161,123079,4697,4772,87932,85049,1214749,1150421,346302,339193,33223,32296,159723,156206,10582,10471,584526,555042,503508,478543,30732,29421,18819,17362,5997,5690,2134,2047,23336,21979,524619,498449,42139,40297,27512,25545,12658,11954,4218,3969
R,12,2024,20,4397377,2248034,2149343,1636732,1552747,326450,318877,36396,34052,134718,133242,6797,6579,106941,103846,1734588,1647652,381510,372881,59634,56638,174819,171580,14606,14096,1676930,1605936,1143439,1083273,296714,290559,18066,17238,128761,127574,4808,4704,85142,82588,1221633,1158940,341066,334141,33143,31910,162586,159923,10656,10324,571104,543407,493293,469474,29736,28318,18330,16814,5957,5668,1989,1875,21799,21258,512955,488712,40444,38740,26491,24728,12233,11657,3950,3772
R,12,2024,21,4399108,2247465,2151643,1642251,1558692,323262,317490,35505,33716,136691,135188,6645,6421,103111,100136,1736530,1650230,375751,368925,58525,56038,175302,172441,14262,13746,1686544,1615519,1157153,1094458,294066,289993,17621,17168,130932,129676,4708,4616,82064,79608,1232424,1167469,336474,331454,32582,31793,163500,160969,10426,10124,560921,536124,485098,464234,29196,27497,17884,16548,5759,5512,1937,1805,21047,20528,504106,482761,39277,37471,25943,24245,11802,11472,3836,3622
R,12,2024,22,4380853,2236629,2144224,1631536,1551065,325038,320685,35555,33408,139311,136745,6543,6385,98646,95936,1721469,1638417,374933,369840,58254,55578,176083,172014,13987,13488,1682833,1614580,1151931,1091239,296256,293710,17762,17223,133627,131509,4689,4564,78568,76335,1223742,1161001,336611,333369,32556,31768,164643,161202,10339,9937,553796,529644,479605,459826,28782,26975,17793,16185,5684,5236,1854,1821,20078,19601,497727,477416,38322,36471,25698,23810,11440,10812,3648,3551
R,12,2024,23,4411662,2250608,2161054,1638588,1561852,330161,325217,35058,33133,143508,140335,6357,6235,96936,94282,1726810,1647676,379204,373347,57964,55542,179330,174738,13595,13313,1703857,1638356,1164681,1107655,301692,298608,17875,17300,138058,135136,4557,4404,76994,75253,1234897,1176363,341186,337615,32916,32185,168291,164232,10051,9784,546751,522698,473907,454197,28469,26609,17183,15833,5450,5199,1800,1831,19942,19029,491913,471313,38018,35732,25048,23357,11039,10506,3544,3529
R,12,2024,24,4481778,2284862,2196916,1657104,1579054,339845,335929,35455,34007,150361,148739,6464,6300,95633,92887,1744118,1663250,387806,383178,58717,56433,185651,182688,13624,13341,1738094,1674159,1182253,1125078,311892,309143,18334,17674,144835,143527,4737,4458,76043,74279,1251521,1192581,350503,347401,33699,32795,174734,172235,10203,9796,546768,522757,474851,453976,27953,26786,17121,16333,5526,5212,1727,1842,19590,18608,492597,470669,37303,35777,25018,23638,10917,10453,3421,3545
R,12,2024,25,4380492,2228832,2151660,1621113,1550575,330391,327072,34476,33338,144917,145343,6358,6033,91577,89299,1704296,1631328,376484,372605,57315,55522,177917,177450,13441,12903,1701645,1644812,1162947,1110119,303489,301171,18070,17675,139628,140288,4643,4315,72868,71244,1229272,1174628,340675,338068,33348,32661,167546,167337,10039,9565,527187,506848,458166,440456,26902,25901,16406,15663,5289,5055,1715,1718,18709,18055,475024,456700,35809,34537,23967,22861,10371,10113,3402,3338
R,12,2024,26,4396379,2232249,2164130,1622926,1556224,332067,330352,34197,33275,146510,150208,6326,6045,90223,88026,1704571,1635992,376851,374691,56967,55726,179200,181671,13468,12731,1710267,1660634,1169284,1118364,305391,304769,17910,17598,141170,145107,4623,4354,71889,70442,1234442,1182313,341526,340723,33232,32944,168852,171694,10140,9527,521982,503496,453642,437860,26676,25583,16287,15677,5340,5101,1703,1691,18334,17584,470129,453679,35325,33968,23735,22782,10348,9977,3328,3204
R,12,2024,27,4357436,2209053,2148383,1603362,1541299,327871,327156,33516,32582,151757,156550,6260,6015,86287,84781,1681441,1617856,370128,369193,55937,54753,183236,187115,12964,12515,1697437,1654808,1158106,1111393,302259,302400,17510,17477,146537,151515,4573,4397,68452,67626,1220139,1172486,336080,336308,32666,32655,173146,177433,9733,9404,511616,493575,445256,429906,25612,24756,16006,15105,5220,5035,1687,1618,17835,17155,461302,445370,34048,32885,23271,22098,10090,9682,3231,3111
R,12,2024,28,4399423,2228373,2171050,1619687,1556945,327097,328809,33558,32363,156797,163660,6419,6135,84815,83138,1696361,1631778,367858,369540,56204,54624,187838,193752,13165,12837,1717324,1679347,1174450,1128265,301647,304625,17674,17261,151699,158607,4650,4483,67204,66106,1235298,1187814,334127,337356,32866,32414,178135,184086,9871,9702,511049,491703,445237,428680,25450,24184,15884,15102,5098,5053,1769,1652,17611,17032,461063,443964,33731,32184,23338,22210,9703,9666,3294,3135
R,12,2024,29,4453753,2257128,2196625,1634858,1571588,337870,336990,33678,32395,161344,168404,6539,6527,82839,80721,1709313,1643990,377110,376272,56702,54689,191740,197530,13287,13234,1745317,1702618,1188609,1140661,312159,312345,17933,17331,156230,163301,4777,4778,65609,64202,1247553,1198330,343427,343741,33677,32681,182065,187976,10041,10037,511811,494007,446249,430927,25711,24645,15745,15064,5114,5103,1762,1749,17230,16519,461760,445660,33683,32531,23025,22008,9675,9554,3246,3197
R,12,2024,30,4517855,2287304,2230551,1648981,1587786,352346,352437,33876,33104,165071,170986,6603,6741,80427,79497,1720882,1658695,389709,390483,57052,55876,194603,199788,13580,13379,1775071,1737883,1201915,1158158,326383,327572,18290,17841,159976,166014,4861,4987,63646,63311,1258766,1214584,356010,358025,34255,33730,185141,190484,10301,10194,512233,492668,447066,429628,25963,24865,15586,15263,5095,4972,1742,1754,16781,16186,462116,444111,33699,32458,22797,22146,9462,9304,3279,3185
R,12,2024,31,4605022,2333552,2271470,1677981,1611510,366943,365337,34988,33985,169809,176561,6870,6749,76961,77328,1746397,1680188,402005,401720,57519,56820,198669,204624,13678,13430,1815605,1776615,1225262,1179478,340522,340303,18994,18844,164842,171503,5003,4996,60982,61491,1279460,1234085,368246,369206,34603,34875,189427,195399,10327,10224,517947,494855,452719,432032,26421,25034,15994,15141,4967,5058,1867,1753,15979,15837,466937,446103,33759,32514,22916,21945,9242,9225,3351,3206
R,12,2024,32,4705991,2382498,2323493,1713232,1649586,375958,374114,36523,34591,174109,182659,6974,6837,75702,75706,1780320,1716631,409070,408420,59622,57435,202869,210916,13789,13584,1856719,1823099,1253778,1212430,349120,348483,19954,19373,169114,177594,5082,5025,59671,60194,1306594,1265706,374876,375544,35967,35453,193785,201807,10463,10300,525779,500394,459454,437156,26838,25631,16569,15218,4995,5065,1892,1812,16031,15512,473726,450925,34194,32876,23655,21982,9084,9109,3326,3284
R,12,2024,33,4773161,2404840,2368321,1728465,1677157,378255,384198,36852,34256,181191,190588,7714,7158,72363,74964,1791713,1742578,409289,417930,59119,56637,209420,219679,14795,14285,1883618,1874486,1274699,1248476,350749,356881,20078,19447,176032,185146,5643,5310,56417,59226,1323858,1300047,374462,383151,35274,35034,200132,209971,11240,10940,521222,493835,453766,428681,27506,27317,16774,14809,5159,5442,2071,1848,15946,15738,467855,442531,34827,34779,23845,21603,9288,9708,3555,3345
R,12,2024,34,4836076,2438802,2397274,1761981,1704775,376486,383874,36508,33846,187100,196045,7872,7337,68855,71397,1822030,1767216,404932,415512,57859,55488,214948,223807,14743,14151,1913823,1908802,1304684,1281158,348822,356196,19553,19207,181709,190639,5699,5484,53356,56118,1350978,1330076,370192,380651,33998,34168,205572,214339,11116,10879,524979,488472,457297,423617,27664,27678,16955,14639,5391,5406,2173,1853,15499,15279,471052,437140,34740,34861,23861,21320,9376,9468,3627,3272
R,12,2024,35,4715531,2378130,2337401,1723697,1661927,361270,371891,35283,32540,186153,197231,7938,7038,63789,66774,1779463,1720118,387217,401066,55221,52910,211930,223468,14208,13483,1872413,1869779,1282909,1256093,334599,345401,18755,18517,180978,191925,5820,5327,49352,52516,1325836,1301641,353935,367832,32230,32623,203141,214492,10801,10504,505717,467622,440788,405834,26671,26490,16528,14023,5175,5306,2118,1711,14437,14258,453627,418477,33282,33234,22991,20287,8789,8976,3407,2979
R,12,2024,36,4633252,2334055,2299197,1705117,1645311,339997,354202,34620,31674,186435,197592,7743,7102,60143,63316,1757412,1700493,363835,381406,53404,51024,211245,222826,13871,13224,1831937,1839364,1266293,1245893,314359,328350,18166,17715,181332,192396,5665,5374,46122,49636,1306219,1289004,331769,348945,30607,31133,202634,214086,10528,10273,502118,459833,438824,399418,25638,25852,16454,13959,5103,5196,2078,1728,14021,13680,451193,411489,32066,32461,22797,19891,8611,8740,3343,2951
R,12,2024,37,4531969,2287866,2244103,1687226,1616996,322556,337285,33192,30441,180438,191708,7784,6923,56670,60750,1736355,1670021,344885,363012,51144,49205,203838,215993,13761,12895,1792207,1793323,1252628,1224548,297892,312394,17272,17006,175492,186824,5598,5212,43325,47339,1289914,1265703,314111,331741,29149,29863,195596,207741,10382,9980,495659,450780,434598,392448,24664,24891,15920,13435,4946,4884,2186,1711,13345,13411,446441,404318,30774,31271,21995,19342,8242,8252,3379,2915
R,12,2024,38,4518705,2282474,2236231,1695358,1621616,313430,329896,32744,29971,178880,189734,7720,7039,54342,57975,1742700,1671955,334216,354182,50209,48636,201423,212769,13385,12715,1785539,1786263,1259048,1229279,288964,305083,16827,16564,173876,185017,5524,5275,41300,45045,1294833,1268176,303756,323327,28341,29377,193203,204793,10050,9837,496935,449968,436310,392337,24466,24813,15917,13407,5004,4717,2196,1764,13042,12930,447867,403779,30460,30855,21868,19259,8220,7976,3335,2878
R,12,2024,39,4536239,2291048,2245191,1710912,1634892,309369,326703,32384,29752,177692,190063,7744,7084,52947,56697,1756829,1684148,329554,349744,49922,48152,199346,212883,13346,12897,1789790,1793505,1270417,1240446,285117,302195,16166,16436,172786,185295,5524,5423,39780,43710,1304637,1278208,299316,319062,27608,29125,191276,204854,9966,10100,501258,451686,440495,394446,24252,24508,16218,13316,4906,4768,2220,1661,13167,12987,452192,405940,30238,30682,22314,19027,8070,8029,3380,2797
R,12,2024,40,4455911,2243617,2212294,1679604,1612966,297503,318576,31630,29240,176646,189880,7468,6741,50766,54891,1723679,1660494,316325,340374,48630,47441,197600,212316,13030,12407,1754166,1765885,1248873,1222697,274259,294639,15946,16054,171763,185323,5306,5047,38019,42125,1281623,1259014,287380,310396,27033,28503,189630,204495,9711,9578,489451,446409,430731,390269,23244,23937,15684,13186,4883,4557,2162,1694,12747,12766,442056,401480,28945,29978,21597,18938,7970,7821,3319,2829
R,12,2024,41,4435863,2232797,2203066,1677434,1609093,292723,315398,31699,29102,174089,188704,7419,6841,49433,53928,1720276,1655753,311000,336393,48444,47495,194522,210601,12740,12514,1746502,1756865,1249071,1218943,269814,291405,15820,15870,169364,184226,5341,5162,37092,41259,1280957,1254404,282500,306610,26874,28463,186743,202910,9544,9682,486295,446201,428363,390150,22909,23993,15879,13232,4725,4478,2078,1679,12341,12669,439319,401349,28500,29783,21570,19032,7779,7691,3196,2832
R,12,2024,42,4489733,2258644,2231089,1701513,1633396,295089,319338,32056,29305,173164,188391,7474,6969,49348,53690,1744292,1679759,313180,340419,49133,47875,193297,209916,12900,12572,1763025,1775247,1264561,1234532,271843,294714,15963,15968,168353,183639,5338,5214,36967,41180,1296332,1269839,284380,309994,27244,28784,185454,202019,9659,9721,495619,455842,436952,398864,23246,24624,16093,13337,4811,4752,2136,1755,12381,12510,447960,409920,28800,30425,21889,19091,7843,7897,3241,2851
R,12,2024,43,4392473,2205963,2186510,1669194,1606264,287036,312880,30442,28210,164476,181119,7260,6451,47555,51586,1710253,1650798,304330,333290,47285,46204,183724,201516,12448,11913,1729713,1742258,1249262,1217153,264806,289128,15037,15343,159846,176492,5171,4754,35591,39388,1279726,1250957,276808,303839,26198,27697,176162,193882,9273,9120,476250,444252,419932,389111,22230,23752,15405,12867,4630,4627,2089,1697,11964,12198,430527,399841,27522,29451,21087,18507,7562,7634,3175,2793
R,12,2024,44,4429120,2225990,2203130,1685342,1616416,294451,321787,31085,28611,160323,178219,7333,6529,47456,51568,1726285,1660878,311855,342155,47975,46880,179485,198426,12667,12019,1737246,1753394,1253888,1222355,272000,297580,15412,15663,155491,173616,5153,4850,35302,39330,1284064,1255976,283963,312207,26589,28310,171642,190832,9401,9296,488744,449736,431454,394061,22451,24207,15673,12948,4832,4603,2180,1679,12154,12238,442221,404902,27892,29948,21386,18570,7843,7594,3266,2723
R,12,2024,45,4251355,2130767,2120588,1614667,1555265,281529,310692,29388,27177,154163,172515,6555,6205,44465,48734,1653091,1597151,297644,329969,45596,44564,171823,191616,11520,11337,1669571,1691673,1207657,1179578,260095,287437,14620,14836,149748,168227,4606,4644,32845,36951,1235781,1211067,271053,301055,25284,26867,164597,184448,8527,8780,461196,428915,407010,375687,21434,23255,14768,12341,4415,4288,1949,1561,11620,11783,417310,386084,26591,28914,20312,17697,7226,7168,2993,2557
R,12,2024,46,4122002,2060809,2061193,1566457,1514778,269262,299502,27723,26390,149166,168561,6217,5777,41984,46185,1602576,1554500,284439,317362,43114,43190,165939,186710,10714,10566,1616728,1641706,1173414,1147251,248917,276939,13996,14257,144905,164187,4451,4249,31045,34823,1199805,1176935,259273,289499,24171,25761,159022,179601,8011,8106,444081,419487,393043,367527,20345,22563,13727,12133,4261,4374,1766,1528,10939,11362,402771,377565,25166,27863,18943,17429,6917,7109,2703,2460
R,12,2024,47,4084247,2036978,2047269,1555693,1510811,262514,294350,27769,26350,144490,165022,6085,5814,40427,44922,1590446,1549200,276938,311679,42951,42973,160534,182660,10496,10546,1596591,1627139,1165036,1141146,243092,272384,14130,14553,140207,160755,4347,4306,29779,33995,1190316,1169929,252781,284568,24218,26079,153687,175753,7826,8107,440387,420130,390657,369665,19422,21966,13639,11797,4283,4267,1738,1508,10648,10927,400130,379271,24157,27111,18733,16894,6847,6907,2670,2439
R,12,2024,48,3923777,1953963,1969814,1489365,1453437,248937,280041,26621,24905,144810,163598,5749,5426,38481,42407,1522533,1489560,262165,296102,41085,40800,160289,180445,10093,9932,1528814,1560081,1111715,1091817,230260,259142,13584,13708,140721,159419,4128,3996,28406,31999,1135899,1118766,239030,270368,23231,24754,153801,173668,7565,7633,425149,409733,377650,361620,18677,20899,13037,11197,4089,4179,1621,1430,10075,10408,386634,370794,23135,25734,17854,16046,6488,6777,2528,2299
R,12,2024,49,3903077,1943027,1960050,1481725,1446275,247432,279489,26143,24853,145964,163990,5544,5295,36219,40148,1512787,1480501,260056,294422,40070,40041,160400,180040,9458,9492,1524478,1555958,1108835,1088659,229536,259270,13263,13705,141988,159914,4021,3941,26835,30469,1131555,1114399,237950,269673,22707,24320,154203,173595,7155,7320,418549,404092,372890,357616,17896,20219,12880,11148,3976,4076,1523,1354,9384,9679,381232,366102,22106,24749,17363,15721,6197,6445,2303,2172
R,12,2024,50,3886083,1931879,1954204,1478779,1449439,243543,276194,25843,24431,143835,160513,5497,5070,34382,38557,1508057,1482125,255221,290425,39306,39345,157586,175836,9401,9055,1523300,1556893,1113215,1096266,226847,257206,13156,13494,140059,156673,4038,3763,25985,29491,1135128,1120962,234899,267230,22380,24053,151903,169880,7199,6996,408579,397311,365564,353173,16696,18988,12687,10937,3776,3840,1459,1307,8397,9066,372929,361163,20322,23195,16926,15292,5683,5956,2202,2059
R,12,2024,51,3845850,1908456,1937394,1459859,1435071,241821,275283,24914,24230,143069,160535,5181,5045,33612,37230,1488447,1466493,253032,288847,38093,38693,156703,175480,8940,8976,1517374,1552917,1109647,1093083,225935,256945,12797,13525,139560,156800,3845,3760,25590,28804,1131146,1117113,233575,266633,22040,24006,151349,169722,6934,6948,391082,384477,350212,341988,15886,18338,12117,10705,3509,3735,1336,1285,8022,8426,357301,349380,19457,22214,16053,14687,5354,5758,2006,2028
R,12,2024,52,3992500,1983022,2009478,1521804,1494340,252933,286409,25681,24547,143771,161881,5223,5019,33610,37282,1550306,1525791,263742,299730,39382,39526,157289,176665,8987,8963,1590654,1623602,1170072,1150786,237246,268111,13408,13846,140163,158150,3927,3735,25838,28974,1191728,1174907,244751,277669,23191,24783,151912,170998,6970,7005,392368,385876,351732,343554,15687,18298,12273,10701,3608,3731,1296,1284,7772,8308,358578,350884,18991,22061,16191,14743,5377,5667,2017,1958
